A01.pastVerbs	A03.presVerbs	B04.placeAdverbials	B05.timeAdverbials	C06.1persProns	C07.2persProns	C08.3persProns	C09.impersProns	C10.demonstrProns	C11.indefProns	C12.doAsProVerb	D13.whQuestions	E14.nominalizations	E16.Nouns	G19.beAsMain	H33.piedPiping	H34.sentenceRel	H35.causative	H36.concessives	H37.conditional	I39.preposn	I40.attrAdj	I41.predAdj	I42.ADV	J43.TTR	J44.wordLength	K45.conjuncts	K46.downtoners	K47.generalHedges	K48.amplifiers	K49.generalEmphatics	K50.discoursePart	K55.publicVerbs	K56.privateVerbs	K57.suasiveVerbs	K58.seemappear	L52.possibModals	L53.necessModals	L54.predicModals	N59.contractions	N60.thatDeletion	N61.strandedPrep	P66.syntNegn	P67.analNegn
0.06183	0.01197	0.00519	0.00878	0.06422	0.01037	0.03470	0.01635	0.00678	0.00279	0.00439	0.00957	0.00399	0.11528	0.00798	0.00040	0.00279	0.00080	0.00000	0.00439	0.08935	0.04388	0.00080	0.05425	0.47594	3.63586	0.04747	0.00279	0.00199	0.00080	0.00160	0.00359	0.00598	0.01675	0.00359	0.00080	0.00519	0.00000	0.00598	0.03630	0.01875	0.00399	0.00080	0.00798
0.05727	0.00569	0.00122	0.00772	0.01787	0.01056	0.04915	0.01462	0.00772	0.00122	0.00447	0.00569	0.01097	0.11089	0.01584	0.00081	0.00203	0.00041	0.00041	0.00284	0.08042	0.06905	0.00122	0.03899	0.50773	4.07437	0.07352	0.00162	0.00000	0.00122	0.00203	0.00609	0.00650	0.01543	0.00244	0.00041	0.00366	0.00162	0.00406	0.01909	0.01787	0.00244	0.00081	0.00894
0.05565	0.00581	0.00332	0.00457	0.02118	0.00623	0.03364	0.00664	0.01703	0.00042	0.00166	0.00706	0.01204	0.12375	0.01744	0.00083	0.00249	0.00291	0.00208	0.00291	0.08181	0.05897	0.00083	0.04485	0.47696	4.19478	0.07475	0.00166	0.00000	0.00166	0.00042	0.00332	0.01204	0.01578	0.00125	0.00042	0.00498	0.00125	0.01620	0.00540	0.01910	0.00083	0.00083	0.01204
0.03983	0.00805	0.00042	0.00593	0.01610	0.00932	0.03347	0.01822	0.01737	0.00466	0.00508	0.01017	0.01356	0.13008	0.02034	0.00042	0.00127	0.00042	0.00169	0.00254	0.10042	0.05720	0.00042	0.05212	0.51323	4.08694	0.09576	0.00593	0.00169	0.00169	0.00212	0.00466	0.00678	0.01271	0.00466	0.00169	0.01059	0.00169	0.00763	0.01059	0.01653	0.00127	0.00042	0.01144
0.04309	0.01047	0.00685	0.00282	0.02014	0.01369	0.04269	0.01329	0.01007	0.00443	0.00926	0.01208	0.00644	0.13532	0.01651	0.00000	0.00000	0.00040	0.00040	0.00161	0.09625	0.06001	0.00201	0.03907	0.53639	3.97726	0.06363	0.00443	0.00362	0.00081	0.00121	0.00362	0.00685	0.01369	0.00242	0.00121	0.00967	0.00000	0.00483	0.01973	0.01893	0.00121	0.00000	0.00926
0.06063	0.00337	0.00337	0.00253	0.00632	0.00505	0.05474	0.00295	0.00505	0.00042	0.00295	0.00547	0.02021	0.16968	0.00842	0.00000	0.00253	0.00000	0.00084	0.00168	0.08968	0.08463	0.00042	0.03705	0.53665	4.56921	0.06105	0.00126	0.00042	0.00126	0.00295	0.00253	0.00421	0.00884	0.00379	0.00042	0.00421	0.00084	0.00674	0.00800	0.01263	0.00042	0.00000	0.00926
0.06414	0.00886	0.00549	0.00464	0.01435	0.00549	0.06624	0.01266	0.00970	0.00549	0.00549	0.01392	0.00675	0.13797	0.01181	0.00169	0.00549	0.00000	0.00169	0.00084	0.09030	0.05612	0.00084	0.04641	0.51762	4.04611	0.04937	0.00169	0.00084	0.00084	0.00084	0.00211	0.00591	0.02152	0.00295	0.00084	0.00675	0.00000	0.00295	0.01857	0.02489	0.00084	0.00084	0.01308
0.07294	0.00757	0.00239	0.00399	0.02431	0.01515	0.07772	0.00797	0.01076	0.00279	0.00518	0.00837	0.00319	0.12794	0.01236	0.00040	0.00120	0.00080	0.00000	0.00518	0.08290	0.03906	0.00080	0.04026	0.51451	3.56855	0.05301	0.00199	0.00040	0.00199	0.00239	0.00239	0.00996	0.01833	0.00199	0.00000	0.00717	0.00040	0.00239	0.02910	0.02631	0.00199	0.00080	0.00558
0.07833	0.00663	0.00746	0.00373	0.02404	0.01533	0.07377	0.00705	0.00953	0.00041	0.00539	0.00912	0.00290	0.14049	0.00787	0.00083	0.00083	0.00000	0.00083	0.00207	0.09449	0.04061	0.00000	0.04600	0.50272	3.76159	0.03978	0.00166	0.00124	0.00000	0.00000	0.00249	0.00373	0.01699	0.00083	0.00000	0.00622	0.00000	0.00539	0.02321	0.01782	0.00207	0.00083	0.00373
0.08810	0.00376	0.01127	0.00292	0.00960	0.00793	0.05929	0.00710	0.00752	0.00251	0.00084	0.00376	0.00459	0.17286	0.00960	0.00084	0.00167	0.00000	0.00000	0.00084	0.10230	0.03507	0.00042	0.02839	0.52066	4.03710	0.05261	0.00334	0.00000	0.00084	0.00000	0.00125	0.00668	0.00668	0.00125	0.00042	0.00334	0.00000	0.00167	0.01503	0.01127	0.00292	0.00000	0.00334
0.06894	0.00799	0.00420	0.00378	0.03447	0.00504	0.04834	0.00673	0.01009	0.00168	0.00588	0.00799	0.00546	0.15553	0.01093	0.00000	0.00000	0.00000	0.00084	0.00084	0.09668	0.06347	0.00000	0.03573	0.50954	3.96234	0.05254	0.00378	0.00000	0.00000	0.00126	0.00168	0.00504	0.01219	0.00084	0.00210	0.00294	0.00000	0.00378	0.02438	0.01555	0.00378	0.00042	0.00252
0.06220	0.00848	0.00646	0.00485	0.01737	0.01575	0.07351	0.02383	0.01333	0.00283	0.00767	0.00889	0.00404	0.12036	0.01090	0.00000	0.00000	0.00000	0.00162	0.00202	0.08320	0.03998	0.00000	0.04443	0.48501	3.72532	0.05856	0.00202	0.00162	0.00000	0.00162	0.00283	0.01050	0.01292	0.00040	0.00202	0.00485	0.00242	0.00444	0.02544	0.01656	0.00162	0.00000	0.00646
0.06517	0.00440	0.01233	0.00484	0.06957	0.00000	0.03919	0.01321	0.01057	0.00440	0.00484	0.01497	0.01057	0.14355	0.01013	0.00044	0.00308	0.00044	0.00308	0.00088	0.11096	0.05372	0.00000	0.05504	0.54570	4.11666	0.05196	0.00661	0.00176	0.00132	0.00176	0.00396	0.00396	0.02290	0.00176	0.00176	0.00837	0.00220	0.00484	0.00440	0.02246	0.00176	0.00044	0.01145
0.06802	0.00611	0.00611	0.00244	0.01426	0.01303	0.05906	0.01018	0.00733	0.00367	0.00692	0.00733	0.00611	0.15397	0.01181	0.00000	0.00204	0.00000	0.00081	0.00244	0.09165	0.04196	0.00000	0.03177	0.49315	4.00621	0.04644	0.00244	0.00041	0.00041	0.00041	0.00163	0.00448	0.01222	0.00081	0.00081	0.00407	0.00000	0.00367	0.02566	0.01589	0.00285	0.00122	0.00448
0.07225	0.00617	0.00837	0.00352	0.00000	0.00000	0.08634	0.01233	0.01630	0.00088	0.00264	0.00881	0.01189	0.16211	0.01366	0.00132	0.00352	0.00000	0.00044	0.00441	0.09692	0.05991	0.00000	0.05330	0.52850	4.35761	0.05286	0.00176	0.00044	0.00176	0.00088	0.00308	0.00176	0.01278	0.00088	0.00132	0.00705	0.00220	0.00881	0.00220	0.01057	0.00132	0.00044	0.00925
0.05649	0.01002	0.00280	0.00601	0.02244	0.01242	0.06931	0.01042	0.01482	0.00561	0.00761	0.00881	0.00441	0.11699	0.01002	0.00000	0.00040	0.00000	0.00120	0.00160	0.08854	0.03766	0.00080	0.06450	0.47011	3.84798	0.05008	0.00601	0.00240	0.00160	0.00280	0.00521	0.00641	0.01442	0.00120	0.00080	0.00801	0.00000	0.00561	0.02925	0.01803	0.00200	0.00040	0.00681
0.06165	0.00641	0.00721	0.00641	0.01321	0.01441	0.06805	0.01121	0.00520	0.00280	0.00400	0.00641	0.00200	0.12370	0.00921	0.00040	0.00120	0.00120	0.00040	0.00160	0.09968	0.04323	0.00040	0.03483	0.55053	3.85963	0.04404	0.00160	0.00280	0.00040	0.00000	0.00360	0.00721	0.00721	0.00040	0.00120	0.00320	0.00200	0.00761	0.02442	0.01241	0.00320	0.00040	0.00480
0.07513	0.00424	0.00212	0.00891	0.00764	0.00297	0.05306	0.00424	0.01104	0.00340	0.00340	0.00891	0.00722	0.16214	0.00891	0.00085	0.00127	0.00000	0.00042	0.00085	0.10187	0.05900	0.00042	0.04542	0.48670	4.13985	0.06537	0.00085	0.00127	0.00340	0.00212	0.00085	0.00509	0.01273	0.00170	0.00170	0.00424	0.00000	0.00170	0.02674	0.01655	0.00085	0.00000	0.00552
0.07177	0.00802	0.00882	0.00521	0.01323	0.01443	0.05253	0.01524	0.00682	0.00561	0.00842	0.00842	0.00441	0.13232	0.00802	0.00040	0.00241	0.00000	0.00040	0.00160	0.08460	0.04210	0.00080	0.03929	0.50135	3.80441	0.04010	0.00281	0.00080	0.00080	0.00080	0.00241	0.00561	0.01323	0.00040	0.00120	0.00441	0.00160	0.00401	0.03809	0.01484	0.00241	0.00000	0.00241
0.05347	0.00816	0.00531	0.00571	0.01510	0.00653	0.06571	0.00327	0.00776	0.00204	0.00449	0.00694	0.00367	0.14327	0.00367	0.00000	0.00000	0.00000	0.00000	0.00082	0.11265	0.04857	0.00000	0.04694	0.53476	3.90718	0.03265	0.00204	0.00122	0.00082	0.00204	0.00408	0.00653	0.01102	0.00122	0.00082	0.00816	0.00000	0.00082	0.02816	0.01592	0.00041	0.00122	0.00571
0.07644	0.00459	0.01378	0.00251	0.00668	0.00585	0.06475	0.01170	0.01044	0.00292	0.00125	0.00752	0.00585	0.12573	0.00961	0.00000	0.00042	0.00000	0.00042	0.00334	0.10526	0.05681	0.00000	0.04929	0.58575	4.09919	0.04678	0.00251	0.00042	0.00042	0.00084	0.00251	0.00292	0.01128	0.00209	0.00167	0.00418	0.00084	0.00334	0.01420	0.01253	0.00292	0.00042	0.00627
0.07191	0.00213	0.00851	0.00426	0.00426	0.00298	0.06298	0.01191	0.00766	0.00085	0.00255	0.00298	0.00638	0.15787	0.01532	0.00000	0.00085	0.00000	0.00043	0.00638	0.10936	0.05234	0.00043	0.03404	0.54933	4.10820	0.05532	0.00468	0.00043	0.00000	0.00170	0.00298	0.00468	0.01191	0.00043	0.00128	0.00426	0.00000	0.00511	0.01489	0.01447	0.00468	0.00000	0.00596
0.05320	0.00499	0.00790	0.00457	0.04863	0.00291	0.01496	0.00540	0.00582	0.00374	0.00208	0.00540	0.00457	0.16168	0.00790	0.00125	0.00333	0.00000	0.00083	0.00083	0.08728	0.05195	0.00000	0.05860	0.62205	4.15641	0.04904	0.00582	0.00042	0.00125	0.00042	0.00083	0.00499	0.00873	0.00000	0.00125	0.00333	0.00042	0.00499	0.02037	0.01205	0.00042	0.00000	0.00416
0.05972	0.00703	0.00429	0.00312	0.05152	0.01483	0.03162	0.01015	0.00898	0.00429	0.01210	0.01093	0.00468	0.11553	0.00898	0.00078	0.00039	0.00000	0.00000	0.00234	0.08041	0.04606	0.00000	0.04723	0.48370	3.65097	0.04957	0.00312	0.00078	0.00039	0.00195	0.00273	0.00820	0.01444	0.00117	0.00117	0.00664	0.00039	0.00429	0.03162	0.01756	0.00312	0.00039	0.00234
0.06093	0.00927	0.00397	0.00530	0.07020	0.01589	0.05166	0.01192	0.01060	0.00353	0.00706	0.01678	0.00751	0.14040	0.01545	0.00088	0.00309	0.00177	0.00088	0.00397	0.08698	0.05077	0.00088	0.04989	0.56397	3.83302	0.06932	0.00309	0.00044	0.00088	0.00221	0.00265	0.00839	0.02296	0.00132	0.00132	0.00706	0.00132	0.00574	0.00795	0.02428	0.00177	0.00044	0.00883
0.05904	0.00407	0.00407	0.00448	0.00774	0.00651	0.07899	0.01059	0.01384	0.00244	0.00285	0.00855	0.00285	0.16042	0.01303	0.00000	0.00122	0.00000	0.00000	0.00244	0.08428	0.05497	0.00041	0.04845	0.53867	3.95222	0.05619	0.00204	0.00041	0.00163	0.00163	0.00163	0.00448	0.01018	0.00326	0.00000	0.00366	0.00163	0.00529	0.01140	0.01547	0.00122	0.00000	0.00448
0.07767	0.00549	0.00380	0.00422	0.00929	0.00464	0.07851	0.01182	0.00802	0.00169	0.00338	0.00464	0.00422	0.16083	0.00929	0.00000	0.00000	0.00000	0.00000	0.00295	0.10595	0.05614	0.00000	0.04179	0.57105	4.00543	0.03968	0.00169	0.00042	0.00000	0.00042	0.00338	0.00380	0.01266	0.00084	0.00000	0.00633	0.00042	0.00422	0.01098	0.01224	0.00169	0.00000	0.00507
0.06467	0.00557	0.00171	0.00428	0.04325	0.00857	0.02827	0.00771	0.00942	0.00300	0.00171	0.00771	0.00428	0.15675	0.01627	0.00043	0.00642	0.00000	0.00043	0.00214	0.10921	0.05867	0.00171	0.03726	0.58667	4.12146	0.06167	0.00043	0.00086	0.00086	0.00043	0.00257	0.00728	0.01413	0.00043	0.00171	0.00343	0.00043	0.00385	0.01328	0.01884	0.00171	0.00000	0.00214
0.07907	0.00430	0.00945	0.00516	0.00387	0.00602	0.06145	0.01160	0.00731	0.00473	0.00516	0.01203	0.00559	0.16588	0.00731	0.00043	0.00086	0.00000	0.00086	0.00043	0.11474	0.04555	0.00000	0.05501	0.49731	3.97803	0.03954	0.00430	0.00172	0.00129	0.00258	0.00215	0.00945	0.02020	0.00086	0.00215	0.00473	0.00000	0.00430	0.01633	0.02364	0.00301	0.00129	0.00387
0.04947	0.00507	0.00550	0.00423	0.00761	0.00550	0.06385	0.00846	0.01649	0.00211	0.00465	0.00761	0.00381	0.16237	0.01776	0.00042	0.00085	0.00423	0.00127	0.00127	0.10444	0.05412	0.00169	0.04271	0.49602	3.98211	0.06723	0.00254	0.00085	0.00042	0.00042	0.00465	0.00507	0.01015	0.00296	0.00000	0.00211	0.00042	0.00169	0.01480	0.01268	0.00127	0.00042	0.00761
0.05580	0.01306	0.00475	0.00554	0.02810	0.01899	0.05303	0.01108	0.01425	0.00237	0.00673	0.01425	0.00633	0.10408	0.00989	0.00000	0.00040	0.00000	0.00040	0.00198	0.08746	0.05817	0.00000	0.04828	0.53457	3.71734	0.04947	0.00119	0.00158	0.00237	0.00119	0.00554	0.01543	0.01227	0.00356	0.00040	0.00158	0.00198	0.00475	0.01306	0.02454	0.00317	0.00000	0.01029
0.08974	0.00041	0.00496	0.00662	0.00041	0.00331	0.07279	0.00827	0.00538	0.00248	0.00083	0.00662	0.00662	0.16998	0.01034	0.00000	0.00041	0.00041	0.00041	0.00165	0.09926	0.04839	0.00083	0.03598	0.52304	4.19955	0.03970	0.00248	0.00041	0.00041	0.00041	0.00248	0.00207	0.00620	0.00041	0.00041	0.00165	0.00165	0.00331	0.00703	0.00744	0.00289	0.00000	0.00744
0.06904	0.00502	0.00628	0.00377	0.01213	0.00209	0.05607	0.00586	0.01046	0.00126	0.00460	0.00921	0.00628	0.16485	0.00628	0.00000	0.00167	0.00126	0.00126	0.00126	0.11046	0.04937	0.00000	0.04351	0.55882	4.10217	0.04770	0.00460	0.00000	0.00042	0.00126	0.00293	0.00669	0.00544	0.00335	0.00167	0.00167	0.00042	0.00418	0.02259	0.01255	0.00209	0.00000	0.00209
0.05813	0.00646	0.00646	0.00848	0.01292	0.00929	0.07469	0.00929	0.01050	0.00323	0.00969	0.01373	0.00161	0.13403	0.00888	0.00040	0.00121	0.00161	0.00040	0.00161	0.10214	0.04885	0.00000	0.05127	0.48571	3.77778	0.03956	0.00323	0.00242	0.00081	0.00121	0.00444	0.01090	0.01373	0.00242	0.00121	0.00525	0.00040	0.00807	0.01857	0.02301	0.00121	0.00081	0.00565
0.06536	0.00523	0.00479	0.00305	0.01089	0.00523	0.05316	0.00392	0.00566	0.00087	0.00131	0.00784	0.00697	0.17691	0.01351	0.00000	0.00436	0.00000	0.00174	0.00131	0.09978	0.07538	0.00000	0.04052	0.55381	4.39189	0.05752	0.00174	0.00044	0.00044	0.00261	0.00174	0.00218	0.00654	0.00044	0.00131	0.00131	0.00131	0.00261	0.01176	0.00784	0.00044	0.00000	0.00218
0.06454	0.00389	0.00700	0.00622	0.01594	0.00778	0.06182	0.00816	0.01128	0.00428	0.00505	0.00622	0.00272	0.13647	0.01050	0.00000	0.00000	0.00000	0.00000	0.00039	0.08243	0.05210	0.00000	0.04355	0.51316	3.76409	0.04082	0.00156	0.00078	0.00156	0.00078	0.00505	0.00700	0.00739	0.00078	0.00039	0.00156	0.00000	0.00117	0.02527	0.01322	0.00233	0.00039	0.00544
0.06858	0.00171	0.00772	0.00343	0.00086	0.00171	0.07458	0.01157	0.01586	0.00429	0.00343	0.00943	0.00643	0.16245	0.00986	0.00043	0.00257	0.00129	0.00129	0.00171	0.09816	0.05015	0.00000	0.03986	0.51852	4.10036	0.04886	0.00514	0.00000	0.00086	0.00086	0.00257	0.00129	0.01243	0.00129	0.00043	0.00514	0.00043	0.01114	0.01200	0.01114	0.00214	0.00171	0.01243
0.05513	0.00891	0.00339	0.00254	0.01527	0.01315	0.03774	0.01527	0.01145	0.00763	0.01018	0.00721	0.00551	0.15182	0.00763	0.00085	0.00170	0.00085	0.00000	0.00254	0.10008	0.05471	0.00042	0.04114	0.53125	3.97212	0.06573	0.00254	0.00170	0.00042	0.00170	0.00297	0.01103	0.01060	0.00170	0.00170	0.01103	0.00085	0.00551	0.02163	0.01866	0.00085	0.00042	0.00085
0.04201	0.00653	0.00326	0.00734	0.01223	0.01020	0.07545	0.01060	0.01387	0.00408	0.00734	0.01183	0.00612	0.12316	0.01346	0.00041	0.00163	0.00041	0.00122	0.00163	0.07178	0.05587	0.00082	0.05098	0.49451	3.80994	0.05343	0.00204	0.00041	0.00122	0.00163	0.00530	0.00775	0.00979	0.00204	0.00204	0.00530	0.00204	0.00530	0.03385	0.01591	0.00204	0.00000	0.00530
0.06131	0.00427	0.00815	0.00388	0.00698	0.00582	0.06791	0.01048	0.00776	0.00272	0.00310	0.00776	0.00543	0.14009	0.01087	0.00039	0.00233	0.00116	0.00000	0.00155	0.08925	0.06830	0.00000	0.05627	0.52231	4.00859	0.05200	0.00388	0.00078	0.00155	0.00233	0.00388	0.01009	0.01591	0.00039	0.00116	0.00427	0.00194	0.00427	0.02018	0.02212	0.00039	0.00000	0.00776
0.05150	0.00300	0.00258	0.00558	0.00601	0.00429	0.04979	0.00687	0.00944	0.00429	0.00386	0.00687	0.00343	0.14120	0.02232	0.00000	0.00172	0.00215	0.00000	0.00129	0.09399	0.06524	0.00215	0.05322	0.55118	4.17925	0.09828	0.00129	0.00043	0.00386	0.00258	0.00386	0.00472	0.01416	0.00258	0.00043	0.00386	0.00086	0.00601	0.01030	0.01588	0.00172	0.00000	0.00687
0.05720	0.00856	0.00350	0.00272	0.02840	0.01440	0.05953	0.00584	0.00856	0.00195	0.00817	0.01284	0.00506	0.12451	0.01128	0.00000	0.00039	0.00156	0.00039	0.00233	0.07899	0.05720	0.00039	0.03424	0.50938	3.92205	0.04669	0.00233	0.00078	0.00117	0.00117	0.00117	0.00973	0.01790	0.00195	0.00078	0.00545	0.00078	0.00078	0.02529	0.02646	0.00195	0.00000	0.00311
0.06373	0.00797	0.00419	0.00461	0.01551	0.00839	0.04235	0.00922	0.01258	0.00377	0.00461	0.01300	0.01006	0.11992	0.02516	0.00042	0.00210	0.00042	0.00084	0.00294	0.08595	0.05451	0.00084	0.03941	0.54011	4.15508	0.09476	0.00168	0.00000	0.00084	0.00084	0.00629	0.01174	0.01342	0.00126	0.00126	0.00461	0.00252	0.00461	0.00839	0.02306	0.00126	0.00084	0.00964
0.08322	0.00390	0.00564	0.00303	0.03381	0.00824	0.10013	0.00564	0.00824	0.00173	0.00607	0.01127	0.00477	0.13264	0.01127	0.00000	0.00043	0.00087	0.00043	0.00087	0.09796	0.06068	0.00000	0.05028	0.54813	3.95591	0.04768	0.00173	0.00000	0.00087	0.00173	0.00130	0.00780	0.00997	0.00173	0.00087	0.00390	0.00130	0.00477	0.00347	0.01604	0.00130	0.00000	0.00910
0.03635	0.01999	0.00318	0.00318	0.00591	0.04907	0.04907	0.01772	0.00954	0.00682	0.00636	0.01726	0.00227	0.13585	0.02272	0.00000	0.00182	0.00454	0.00000	0.00636	0.09632	0.05134	0.00045	0.04680	0.53003	3.84601	0.07542	0.00273	0.00136	0.00045	0.00227	0.00136	0.00318	0.02045	0.00045	0.00000	0.01318	0.00182	0.00954	0.01136	0.01772	0.00136	0.00000	0.00818
0.04498	0.00708	0.00083	0.00333	0.03748	0.00833	0.04040	0.01583	0.00791	0.00333	0.00875	0.00666	0.00666	0.14786	0.01541	0.00167	0.00333	0.00167	0.00125	0.00167	0.10204	0.05998	0.00000	0.03332	0.58158	3.94985	0.06164	0.00416	0.00208	0.00042	0.00125	0.00208	0.00583	0.01125	0.00083	0.00042	0.00541	0.00167	0.00416	0.01999	0.01249	0.00083	0.00042	0.00292
0.05683	0.00848	0.00594	0.00254	0.06022	0.00466	0.04538	0.01612	0.01993	0.00806	0.00551	0.01612	0.00679	0.12765	0.01272	0.00000	0.00042	0.00127	0.00000	0.00424	0.10305	0.05131	0.00042	0.04962	0.47709	3.83133	0.05980	0.00212	0.00000	0.00127	0.00297	0.00170	0.00636	0.01866	0.00127	0.00085	0.00424	0.00339	0.00424	0.01230	0.02120	0.00382	0.00042	0.00551
0.04852	0.00890	0.00243	0.00404	0.01860	0.01213	0.09058	0.01092	0.00930	0.00323	0.00566	0.01375	0.00485	0.10635	0.01415	0.00000	0.00000	0.00040	0.00121	0.00404	0.08734	0.05135	0.00081	0.04812	0.45528	3.70647	0.04691	0.00162	0.00162	0.00121	0.00243	0.00323	0.01051	0.01496	0.00323	0.00081	0.00930	0.00121	0.00728	0.01617	0.02224	0.00121	0.00000	0.00566
0.06730	0.00471	0.00686	0.00772	0.00943	0.00943	0.09859	0.00514	0.00343	0.00214	0.00257	0.00814	0.00814	0.15988	0.00643	0.00086	0.00343	0.00043	0.00000	0.00214	0.11444	0.05444	0.00043	0.04158	0.52591	4.03645	0.01886	0.00257	0.00000	0.00043	0.00000	0.00343	0.00600	0.01372	0.00000	0.00086	0.00300	0.00086	0.00643	0.00257	0.01757	0.00086	0.00043	0.00772
0.05785	0.00984	0.00866	0.00472	0.02834	0.01456	0.07123	0.00866	0.01023	0.00472	0.00590	0.00433	0.00394	0.11295	0.01181	0.00000	0.00039	0.00118	0.00039	0.00275	0.08068	0.04841	0.00000	0.04998	0.55291	3.80788	0.06375	0.00236	0.00236	0.00079	0.00157	0.00394	0.00630	0.02007	0.00315	0.00354	0.00590	0.00197	0.00826	0.02637	0.02519	0.00157	0.00000	0.00630
0.05591	0.00753	0.00317	0.00476	0.01110	0.00714	0.06503	0.01071	0.01229	0.00198	0.00555	0.00515	0.00555	0.11380	0.01784	0.00000	0.00040	0.00079	0.00079	0.00159	0.08525	0.06146	0.00040	0.04362	0.47814	3.85098	0.07018	0.00278	0.00000	0.00040	0.00040	0.00555	0.00991	0.01626	0.00040	0.00040	0.00198	0.00317	0.00397	0.02498	0.02102	0.00119	0.00000	0.00674
0.05174	0.01137	0.00353	0.00392	0.01568	0.01372	0.06860	0.00627	0.00706	0.00235	0.00627	0.01098	0.00078	0.14543	0.01019	0.00000	0.00039	0.00235	0.00039	0.00157	0.07997	0.04586	0.00000	0.03450	0.57181	3.77035	0.04390	0.00039	0.00078	0.00000	0.00157	0.00078	0.01137	0.01098	0.00157	0.00078	0.00706	0.00078	0.00274	0.02822	0.01568	0.00235	0.00000	0.00274
0.04780	0.00560	0.00431	0.00258	0.00431	0.00646	0.04780	0.01120	0.00732	0.00861	0.00689	0.01077	0.00818	0.12016	0.01938	0.00000	0.00215	0.00129	0.00172	0.00172	0.09819	0.07192	0.00086	0.04780	0.49608	4.11655	0.08010	0.00258	0.00215	0.00129	0.00215	0.00215	0.00689	0.01507	0.00172	0.00086	0.00603	0.00258	0.00474	0.02196	0.01852	0.00086	0.00000	0.00603
0.06356	0.00729	0.00324	0.00526	0.05344	0.01012	0.04696	0.01093	0.01012	0.00810	0.01012	0.01012	0.00526	0.09676	0.01417	0.00000	0.00000	0.00283	0.00000	0.00364	0.08543	0.04858	0.00121	0.04130	0.47439	3.67334	0.06073	0.00162	0.00162	0.00040	0.00121	0.00405	0.01012	0.01053	0.00040	0.00081	0.01215	0.00162	0.00567	0.03360	0.01377	0.00121	0.00000	0.00324
0.05420	0.01084	0.00161	0.00803	0.06704	0.01285	0.03693	0.01325	0.01124	0.00562	0.00803	0.01044	0.00562	0.09354	0.01445	0.00000	0.00000	0.00000	0.00120	0.00321	0.08230	0.05018	0.00000	0.05018	0.46194	3.60774	0.07587	0.00241	0.00201	0.00120	0.00361	0.00442	0.00843	0.01807	0.00281	0.00080	0.00522	0.00201	0.00482	0.03934	0.02047	0.00321	0.00000	0.00482
0.06976	0.00657	0.00369	0.00451	0.07673	0.00492	0.03406	0.01436	0.00780	0.00041	0.00492	0.00821	0.00328	0.11407	0.01888	0.00000	0.00205	0.00164	0.00041	0.00205	0.07838	0.07304	0.00000	0.04678	0.52660	3.65647	0.07550	0.00164	0.00164	0.00123	0.00205	0.00205	0.00657	0.01518	0.00328	0.00082	0.00451	0.00205	0.00246	0.01477	0.02093	0.00246	0.00000	0.00739
0.05188	0.00673	0.00554	0.00594	0.00792	0.00436	0.05941	0.00832	0.01069	0.00515	0.00436	0.00475	0.00515	0.13545	0.00634	0.00000	0.00198	0.00000	0.00119	0.00356	0.09584	0.06099	0.00040	0.05980	0.58268	4.13120	0.05347	0.00277	0.00000	0.00158	0.00277	0.00317	0.00515	0.01545	0.00158	0.00119	0.00634	0.00198	0.00436	0.01069	0.01782	0.00079	0.00000	0.00554
0.04712	0.00805	0.00443	0.00403	0.07290	0.00403	0.04148	0.01490	0.01369	0.00524	0.00685	0.01128	0.00685	0.10954	0.01611	0.00040	0.00000	0.00040	0.00121	0.00362	0.08498	0.05195	0.00040	0.05679	0.51715	3.72400	0.07330	0.00403	0.00161	0.00161	0.00403	0.00282	0.00604	0.01450	0.00201	0.00081	0.00644	0.00121	0.00765	0.02980	0.01973	0.00081	0.00040	0.00644
0.05374	0.00662	0.00312	0.00467	0.00974	0.01480	0.05023	0.00779	0.01480	0.00545	0.00506	0.00662	0.01012	0.15031	0.01285	0.00000	0.00039	0.00117	0.00000	0.00195	0.08606	0.06425	0.00078	0.03738	0.55764	3.90628	0.04907	0.00312	0.00117	0.00117	0.00273	0.00273	0.00623	0.01519	0.00039	0.00195	0.00389	0.00078	0.00350	0.02336	0.01713	0.00273	0.00078	0.00584
0.07229	0.00544	0.00700	0.00544	0.01283	0.02021	0.03498	0.00972	0.00816	0.00389	0.01321	0.01321	0.00155	0.12437	0.01010	0.00000	0.00000	0.00078	0.00000	0.00117	0.08239	0.03653	0.00039	0.03537	0.47411	3.75300	0.04392	0.00078	0.00039	0.00078	0.00039	0.00272	0.01477	0.00661	0.00117	0.00078	0.00155	0.00039	0.00155	0.02993	0.01943	0.00350	0.00000	0.00777
0.06913	0.00258	0.00172	0.00386	0.00644	0.00472	0.07600	0.01374	0.00558	0.00301	0.00472	0.00644	0.01116	0.11851	0.01503	0.00215	0.00601	0.00215	0.00129	0.00129	0.10949	0.06398	0.00086	0.03564	0.48042	4.02286	0.06183	0.00172	0.00000	0.00172	0.00086	0.00343	0.00945	0.01245	0.00258	0.00343	0.00258	0.00086	0.00258	0.01159	0.01760	0.00000	0.00000	0.00472
